,current_dewpoint_f,current_humidity,current_temp_f,lat,lon,p_0_3_um,p_0_3_um_b,p_0_5_um,p_0_5_um_b,p_10_0_um,p_10_0_um_b,p_1_0_um,p_1_0_um_b,p_2_5_um,p_2_5_um_b,p_5_0_um,p_5_0_um_b,pm10_0_atm,pm10_0_atm_b,pm10_0_cf_1,pm10_0_cf_1_b,pm1_0_atm,pm1_0_atm_b,pm1_0_cf_1,pm1_0_cf_1_b,pm2_5_atm,pm2_5_atm_b,pm2_5_cf_1,pm2_5_cf_1_b,timestamp,nicename,SensorId,Adc,response_date,key2_response_b,wlstate,pm2.5_aqi,ts_s_latency_b,DateTime,httpsuccess,key2_count_b,key2_response_date_b,period,hardwareversion,httpsends,memcs,pressure,key2_response,version,Geo,status_6,status_5,status_8,key1_response,status_7,Mem,pm2.5_aqi_color,status_9,key1_count,ts_latency_b,key1_response_date,status_0,Id,status_2,status_1,status_4,status_3,pm2.5_aqi_b,loggingrate,latency,key1_count_b,memfrag,key1_response_b,key2_count,hardwarediscovered,place,rssi,key2_response_date,pm2.5_aqi_color_b,pa_latency,key1_response_date_b,uptime,ts_latency,ts_s_latency,response,location,memfb,timestamp-iso,status_10,response_b,response_date_b,latency_b
57,55,26,95,35.045605,-85.308205,2275.25,2414.45,744.09,759.44,0.0,0.0,138.19,127.44,7.63,5.21,1.3,0.23,22.3,20.33,22.3,20.33,13.54,13.58,13.54,13.58,21.15,20.0,21.15,20.0,1559406927000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559406807.0,200.0,Connected,70.0,750.0,2019/06/01T16:35:27z,4512.0,58951.0,1559406927.0,120.0,2.0,4512.0,976.0,989.43,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,18848.0,"rgb(255,247,0)",2.0,58531.0,738.0,1559406924.0,2.0,1497.0,2.0,2.0,2.0,2.0,68.0,15.0,58.0,58935.0,21.0,200.0,58733.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-79.0,1559406925.0,"rgb(255,249,0)",441.0,1559406926.0,89784.0,811.0,758.0,200.0,"35.045605, -85.308205",14848.0,2019-06-01 16:35:27,,,,
58,56,26,97,35.045605,-85.308205,2121.5,2379.13,693.08,750.9,0.0,0.23,124.29,140.07,6.29,4.26,1.23,0.77,19.62,21.54,19.62,21.54,12.89,13.7,12.89,13.7,19.08,20.97,19.08,20.97,1559407647000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559407527.0,200.0,Connected,66.0,741.0,2019/06/01T16:47:27z,4549.0,58957.0,1559407647.0,120.0,2.0,4549.0,976.0,989.27,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,18960.0,"rgb(255,251,0)",2.0,58537.0,752.0,1559407644.0,2.0,1509.0,2.0,2.0,2.0,2.0,70.0,15.0,59.0,58941.0,23.0,200.0,58739.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-76.0,1559407645.0,"rgb(255,247,0)",476.0,1559407646.0,90504.0,808.0,759.0,200.0,"35.045605, -85.308205",14648.0,2019-06-01 16:47:27,,,,
97,54,25,95,35.045605,-85.308205,2275.32,2624.96,736.92,828.99,0.0,0.17,129.03,166.09,6.91,9.06,0.8,1.13,21.41,25.34,21.41,25.34,13.47,15.06,13.41,14.94,20.88,24.27,20.68,24.1,1559406087000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559405967.0,200.0,Connected,69.0,755.0,2019/06/01T16:21:27z,4470.0,58944.0,1559406087.0,120.0,2.0,4470.0,976.0,989.48,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,18960.0,"rgb(255,248,0)",2.0,58524.0,741.0,1559406084.0,2.0,1483.0,2.0,2.0,2.0,2.0,76.0,15.0,51.0,58928.0,29.0,200.0,58726.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-76.0,1559406085.0,"rgb(255,237,0)",424.0,1559406086.0,88944.0,833.0,744.0,200.0,"35.045605, -85.308205",13416.0,2019-06-01 16:21:27,,,,
98,56,26,97,35.045605,-85.308205,2109.52,2405.91,686.19,755.1,0.0,0.45,134.35,136.75,5.51,6.36,0.42,1.22,20.1,21.81,20.1,21.81,12.62,14.0,12.62,14.0,19.72,20.94,19.72,20.94,1559408007000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559407887.0,200.0,Connected,67.0,735.0,2019/06/01T16:53:27z,4567.0,58960.0,1559408007.0,120.0,2.0,4567.0,976.0,989.17,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,19640.0,"rgb(255,250,0)",2.0,58540.0,737.0,1559408004.0,2.0,1515.0,2.0,2.0,2.0,2.0,70.0,15.0,56.0,58944.0,13.0,200.0,58742.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-77.0,1559408005.0,"rgb(255,247,0)",440.0,1559408006.0,90864.0,864.0,767.0,200.0,"35.045605, -85.308205",17232.0,2019-06-01 16:53:27,,,,
99,57,28,95,35.045605,-85.308205,2293.61,2435.29,738.72,763.9,0.17,0.0,140.35,150.14,6.21,5.51,1.41,0.65,22.04,22.29,22.04,22.29,13.58,13.97,13.58,13.9,21.14,21.68,21.03,21.44,1559404887000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559404767.0,200.0,Connected,70.0,778.0,2019/06/01T16:01:27z,4410.0,58934.0,1559404887.0,120.0,2.0,4410.0,976.0,989.66,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,19128.0,"rgb(255,247,0)",2.0,58514.0,747.0,1559404884.0,2.0,1463.0,2.0,2.0,2.0,2.0,71.0,15.0,90.0,58918.0,30.0,200.0,58716.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-73.0,1559404885.0,"rgb(255,245,0)",603.0,1559404886.0,87744.0,840.0,752.0,200.0,"35.045605, -85.308205",13216.0,2019-06-01 16:01:27,,,,
100,57,28,95,35.045605,-85.308205,2350.16,2666.69,763.21,825.58,0.0,0.1,130.48,158.64,7.03,6.31,0.66,0.75,21.9,24.03,21.9,24.03,13.88,15.04,13.88,14.96,21.27,23.3,21.22,23.04,1559405007000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559404887.0,200.0,Connected,70.0,745.0,2019/06/01T16:03:27z,4416.0,58935.0,1559405007.0,120.0,2.0,4416.0,976.0,989.67,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,19128.0,"rgb(255,247,0)",2.0,58515.0,742.0,1559405004.0,2.0,1465.0,2.0,2.0,2.0,2.0,74.0,15.0,49.0,58919.0,30.0,200.0,58717.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-77.0,1559405005.0,"rgb(255,241,0)",455.0,1559405006.0,87864.0,831.0,750.0,200.0,"35.045605, -85.308205",13216.0,2019-06-01 16:03:27,,,,
101,55,26,96,35.045605,-85.308205,2152.73,2478.65,702.34,777.38,0.0,0.0,135.03,139.68,5.46,5.98,0.37,0.06,20.46,22.25,20.46,22.25,12.45,14.17,12.45,14.17,20.13,22.09,20.13,22.09,1559407887000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559407767.0,200.0,Connected,68.0,748.0,2019/06/01T16:51:27z,4561.0,58959.0,1559407887.0,120.0,2.0,4561.0,976.0,989.17,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,19472.0,"rgb(255,249,0)",2.0,58539.0,758.0,1559407884.0,2.0,1513.0,2.0,2.0,2.0,2.0,72.0,15.0,49.0,58943.0,15.0,200.0,58741.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-75.0,1559407885.0,"rgb(255,244,0)",434.0,1559407886.0,90744.0,841.0,744.0,200.0,"35.045605, -85.308205",16672.0,2019-06-01 16:51:27,,,,
102,54,25,96,35.045605,-85.308205,2221.89,2577.76,720.73,805.9,0.47,0.45,132.03,137.21,4.19,3.79,0.63,1.16,20.3,21.84,20.3,21.84,13.51,14.84,13.51,14.84,19.97,21.09,19.97,21.09,1559406450000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559406327.0,200.0,Connected,68.0,756.0,2019/06/01T16:27:30z,4488.0,58947.0,1559406450.0,120.0,2.0,4488.0,976.0,989.29,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,19296.0,"rgb(255,249,0)",2.0,58527.0,3733.0,1559406444.0,2.0,1489.0,2.0,2.0,2.0,2.0,70.0,15.0,53.0,58931.0,22.0,200.0,58729.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-77.0,1559406445.0,"rgb(255,247,0)",457.0,1559406449.0,89307.0,829.0,738.0,200.0,"35.045605, -85.308205",15088.0,2019-06-01 16:27:30,,,,
140,56,27,95,35.045605,-85.308205,2089.65,2342.37,680.67,742.55,0.2,0.64,124.46,138.13,5.59,7.58,1.77,1.45,20.28,21.76,20.28,21.76,12.62,13.58,12.62,13.58,19.04,20.7,19.04,20.7,1559405367000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559405247.0,200.0,Connected,66.0,743.0,2019/06/01T16:09:27z,4434.0,58938.0,1559405367.0,120.0,2.0,4434.0,976.0,989.6,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,19472.0,"rgb(255,251,0)",2.0,58518.0,741.0,1559405364.0,2.0,1471.0,2.0,2.0,2.0,2.0,69.0,15.0,52.0,58922.0,14.0,200.0,58720.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-77.0,1559405365.0,"rgb(255,248,0)",470.0,1559405366.0,88224.0,839.0,698.0,200.0,"35.045605, -85.308205",16792.0,2019-06-01 16:09:27,,,,
141,56,26,96,35.045605,-85.308205,2225.52,2498.42,726.97,784.01,0.0,0.21,131.28,152.24,4.13,5.82,0.25,1.15,20.26,22.51,20.26,22.51,13.38,13.85,13.38,13.85,20.07,21.64,20.07,21.64,1559405847000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559405727.0,200.0,Connected,68.0,753.0,2019/06/01T16:17:27z,4458.0,58942.0,1559405847.0,120.0,2.0,4458.0,976.0,989.55,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,19472.0,"rgb(255,249,0)",2.0,58522.0,725.0,1559405844.0,2.0,1479.0,2.0,2.0,2.0,2.0,71.0,15.0,58.0,58926.0,22.0,200.0,58724.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-76.0,1559405845.0,"rgb(255,245,0)",471.0,1559405846.0,88704.0,844.0,761.0,200.0,"35.045605, -85.308205",15128.0,2019-06-01 16:17:27,,,,
142,55,25,96,35.045605,-85.308205,2134.84,2379.18,697.06,745.59,0.0,0.25,137.63,145.53,3.6,5.09,0.31,0.82,19.84,21.57,19.84,21.57,12.52,14.0,12.52,14.0,19.6,20.99,19.6,20.99,1559406567000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559406450.0,200.0,Connected,67.0,735.0,2019/06/01T16:29:27z,4494.0,58948.0,1559406567.0,120.0,2.0,4494.0,976.0,989.42,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,18960.0,"rgb(255,250,0)",2.0,58528.0,747.0,1559406564.0,2.0,1491.0,2.0,2.0,2.0,2.0,70.0,15.0,54.0,58932.0,24.0,200.0,58730.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-74.0,1559406565.0,"rgb(255,247,0)",461.0,1559406566.0,89424.0,850.0,747.0,200.0,"35.045605, -85.308205",14304.0,2019-06-01 16:29:27,,,,
143,54,25,96,35.045605,-85.308205,2171.19,2435.09,706.36,762.05,0.0,0.06,137.2,141.56,5.81,8.0,1.23,0.97,21.43,22.45,21.43,22.45,13.61,13.67,13.61,13.67,20.7,21.33,20.7,21.33,1559406327000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559406207.0,200.0,Connected,69.0,740.0,2019/06/01T16:25:27z,4482.0,58946.0,1559406327.0,120.0,2.0,4482.0,976.0,989.48,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,19640.0,"rgb(255,248,0)",2.0,58526.0,754.0,1559406324.0,2.0,1487.0,2.0,2.0,2.0,2.0,70.0,15.0,56.0,58930.0,14.0,200.0,58728.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-76.0,1559406325.0,"rgb(255,247,0)",574.0,1559406326.0,89184.0,846.0,761.0,200.0,"35.045605, -85.308205",16888.0,2019-06-01 16:25:27,,,,
144,55,26,96,35.045605,-85.308205,1987.48,2276.64,650.0,713.28,0.0,0.24,133.68,146.18,4.86,5.6,1.13,0.64,19.54,21.15,19.54,21.15,11.77,13.19,11.77,13.19,18.93,20.45,18.93,20.45,1559405727000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559405607.0,200.0,Connected,65.0,733.0,2019/06/01T16:15:27z,4452.0,58941.0,1559405727.0,120.0,2.0,4452.0,976.0,989.52,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,19128.0,"rgb(255,252,0)",2.0,58521.0,741.0,1559405724.0,2.0,1477.0,2.0,2.0,2.0,2.0,69.0,15.0,54.0,58925.0,21.0,200.0,58723.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-77.0,1559405725.0,"rgb(255,248,0)",465.0,1559405726.0,88584.0,809.0,751.0,200.0,"35.045605, -85.308205",15088.0,2019-06-01 16:15:27,,,,
145,56,26,96,35.045605,-85.308205,2256.04,2353.87,734.62,734.09,0.0,0.0,137.81,132.29,4.8,3.29,0.94,0.67,21.3,20.91,21.3,20.91,13.48,14.09,13.48,14.09,20.74,20.42,20.74,20.42,1559407167000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559407047.0,200.0,Connected,69.0,773.0,2019/06/01T16:39:27z,4524.0,58953.0,1559407167.0,120.0,2.0,4524.0,976.0,989.33,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,18960.0,"rgb(255,248,0)",2.0,58533.0,786.0,1559407164.0,2.0,1501.0,2.0,2.0,2.0,2.0,68.0,15.0,46.0,58937.0,21.0,200.0,58735.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-78.0,1559407165.0,"rgb(255,249,0)",464.0,1559407166.0,90024.0,832.0,755.0,200.0,"35.045605, -85.308205",14848.0,2019-06-01 16:39:27,,,,
182,54,25,95,35.045605,-85.308205,1938.0,2254.84,628.38,710.71,0.0,0.16,120.17,127.81,5.03,7.87,0.58,1.19,18.36,20.97,18.36,20.97,11.83,12.97,11.83,12.97,17.93,19.91,17.93,19.91,1559405967000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559405847.0,200.0,Connected,63.0,735.0,2019/06/01T16:19:27z,4464.0,58943.0,1559405967.0,120.0,2.0,4464.0,976.0,989.51,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,19640.0,"rgb(255,253,0)",2.0,58523.0,762.0,1559405964.0,2.0,1481.0,2.0,2.0,2.0,2.0,67.0,15.0,50.0,58927.0,15.0,200.0,58725.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-75.0,1559405965.0,"rgb(255,250,0)",611.0,1559405966.0,88824.0,858.0,741.0,200.0,"35.045605, -85.308205",16720.0,2019-06-01 16:19:27,,,,
183,55,25,96,35.045605,-85.308205,2106.04,2362.01,686.26,742.82,0.5,0.46,141.12,147.81,8.81,7.01,1.76,1.22,21.57,22.35,21.57,22.35,12.46,13.62,12.46,13.62,20.5,21.37,20.5,21.37,1559406687000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559406567.0,200.0,Connected,69.0,746.0,2019/06/01T16:31:27z,4500.0,58949.0,1559406687.0,120.0,2.0,4500.0,976.0,989.39,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,19640.0,"rgb(255,248,0)",2.0,58529.0,746.0,1559406684.0,2.0,1493.0,2.0,2.0,2.0,2.0,70.0,15.0,56.0,58933.0,22.0,200.0,58731.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-77.0,1559406685.0,"rgb(255,247,0)",645.0,1559406686.0,89544.0,832.0,811.0,200.0,"35.045605, -85.308205",15392.0,2019-06-01 16:31:27,,,,
