,current_dewpoint_f,current_humidity,current_temp_f,lat,lon,p_0_3_um,p_0_3_um_b,p_0_5_um,p_0_5_um_b,p_10_0_um,p_10_0_um_b,p_1_0_um,p_1_0_um_b,p_2_5_um,p_2_5_um_b,p_5_0_um,p_5_0_um_b,pm10_0_atm,pm10_0_atm_b,pm10_0_cf_1,pm10_0_cf_1_b,pm1_0_atm,pm1_0_atm_b,pm1_0_cf_1,pm1_0_cf_1_b,pm2_5_atm,pm2_5_atm_b,pm2_5_cf_1,pm2_5_cf_1_b,timestamp,nicename,SensorId,Adc,response_date,key2_response_b,wlstate,pm2.5_aqi,ts_s_latency_b,DateTime,httpsuccess,key2_count_b,key2_response_date_b,period,hardwareversion,httpsends,memcs,pressure,key2_response,version,Geo,status_6,status_5,status_8,key1_response,status_7,Mem,pm2.5_aqi_color,status_9,key1_count,ts_latency_b,key1_response_date,status_0,Id,status_2,status_1,status_4,status_3,pm2.5_aqi_b,loggingrate,latency,key1_count_b,memfrag,key1_response_b,key2_count,hardwarediscovered,place,rssi,key2_response_date,pm2.5_aqi_color_b,pa_latency,key1_response_date_b,uptime,ts_latency,ts_s_latency,response,location,memfb,timestamp-iso,status_10,response_b,response_date_b,latency_b
120,57,29,94,35.042328,-85.298729,2819.18,2981.65,812.94,842.15,0.39,0.19,160.2,134.91,9.48,4.65,1.12,0.82,24.45,22.85,24.45,22.85,15.36,16.72,15.36,16.72,23.56,22.54,23.56,22.54,1559407962000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559407962.0,200.0,Connected,75.0,734.0,2019/06/01T16:52:42z,5386.0,205599.0,1559407960.0,120.0,2.0,5387.0,976.0,989.96,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21304.0,"rgb(255,239,0)",2.0,204686.0,766.0,1559407957.0,2.0,1532.0,2.0,2.0,2.0,2.0,73.0,15.0,878.0,205646.0,15.0,200.0,205561.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-63.0,1559407958.0,"rgb(255,242,0)",506.0,1559407959.0,91933.0,968.0,766.0,201.0,"35.042328, -85.298729",18176.0,2019-06-01 16:52:42,1.0,200.0,1559407843.0,143.0
121,55,32,89,35.042328,-85.298729,3418.96,3197.91,989.23,896.88,0.52,0.0,182.86,144.19,7.2,4.47,1.41,0.61,29.41,24.38,29.41,24.38,19.48,17.97,19.28,17.97,28.49,23.89,28.3,23.89,1559407722000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559407722.0,200.0,Connected,85.0,766.0,2019/06/01T16:48:42z,5372.0,205597.0,1559407720.0,120.0,2.0,5373.0,976.0,990.04,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21608.0,"rgb(255,211,0)",2.0,204684.0,754.0,1559407717.0,2.0,1528.0,2.0,2.0,2.0,2.0,76.0,15.0,851.0,205644.0,21.0,200.0,205559.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-64.0,1559407718.0,"rgb(255,237,0)",577.0,1559407719.0,91693.0,885.0,775.0,201.0,"35.042328, -85.298729",17032.0,2019-06-01 16:48:42,1.0,200.0,1559407603.0,117.0
122,57,27,96,35.042328,-85.298729,2831.78,2784.64,828.57,778.97,0.25,0.2,169.74,131.79,6.1,6.29,1.78,1.26,24.62,21.85,24.62,21.85,15.69,14.39,15.69,14.39,23.09,21.11,23.09,21.11,1559408082000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559408082.0,200.0,Connected,74.0,736.0,2019/06/01T16:54:42z,5393.0,205600.0,1559408080.0,120.0,2.0,5394.0,976.0,989.95,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21048.0,"rgb(255,241,0)",2.0,204687.0,863.0,1559408077.0,2.0,1534.0,2.0,2.0,2.0,2.0,70.0,15.0,791.0,205647.0,21.0,200.0,205562.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-64.0,1559408078.0,"rgb(255,247,0)",518.0,1559408079.0,92053.0,881.0,766.0,201.0,"35.042328, -85.298729",16672.0,2019-06-01 16:54:42,1.0,200.0,1559407962.0,98.0
123,54,25,95,35.042328,-85.298729,2652.22,2856.19,763.83,789.84,0.38,0.05,163.54,142.64,7.97,4.78,1.64,1.45,23.25,22.73,23.25,22.73,14.51,15.19,14.51,15.19,22.29,21.84,22.29,21.84,1559408202000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559408202.0,200.0,Connected,72.0,736.0,2019/06/01T16:56:42z,5400.0,205601.0,1559408200.0,120.0,2.0,5401.0,976.0,989.9,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21304.0,"rgb(255,244,0)",2.0,204688.0,738.0,1559408197.0,2.0,1536.0,2.0,2.0,2.0,2.0,71.0,15.0,753.0,205648.0,14.0,200.0,205563.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-63.0,1559408198.0,"rgb(255,245,0)",532.0,1559408199.0,92173.0,962.0,773.0,201.0,"35.042328, -85.298729",18176.0,2019-06-01 16:56:42,1.0,200.0,1559408082.0,98.0
124,53,27,91,35.042328,-85.298729,3050.74,3113.05,883.03,884.29,0.23,0.0,166.37,147.0,6.27,5.92,1.41,0.48,26.11,24.38,26.11,24.38,17.23,16.8,17.23,16.8,25.14,24.02,25.14,24.02,1559406644000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559406644.0,200.0,Connected,78.0,727.0,2019/06/01T16:30:44z,5309.0,205588.0,1559406640.0,120.0,2.0,5310.0,976.0,990.15,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21472.0,"rgb(255,232,0)",2.0,204675.0,758.0,1559406637.0,2.0,1510.0,2.0,2.0,2.0,2.0,76.0,15.0,773.0,205635.0,21.0,200.0,205550.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-65.0,1559406638.0,"rgb(255,237,0)",561.0,1559406639.0,90614.0,873.0,777.0,201.0,"35.042328, -85.298729",16840.0,2019-06-01 16:30:44,1.0,200.0,1559406523.0,100.0
125,55,29,92,35.042328,-85.298729,2880.0,2999.2,819.68,829.53,0.12,0.0,149.96,138.45,6.87,5.94,1.03,0.81,23.19,23.3,23.19,23.3,15.8,16.05,15.8,16.05,22.52,22.7,22.52,22.7,1559405082000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559405082.0,200.0,Connected,73.0,738.0,2019/06/01T16:04:42z,5217.0,205575.0,1559405080.0,120.0,2.0,5218.0,976.0,990.36,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21304.0,"rgb(255,242,0)",2.0,204662.0,802.0,1559405077.0,2.0,1484.0,2.0,2.0,2.0,2.0,73.0,15.0,884.0,205622.0,20.0,200.0,205537.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-63.0,1559405078.0,"rgb(255,242,0)",511.0,1559405079.0,89053.0,862.0,773.0,201.0,"35.042328, -85.298729",16960.0,2019-06-01 16:04:42,1.0,200.0,1559404962.0,102.0
126,54,27,93,35.042328,-85.298729,2806.32,2926.25,806.44,814.0,0.69,0.19,144.16,124.87,6.22,4.88,1.12,0.36,22.93,21.9,22.93,21.9,15.44,15.7,15.44,15.7,22.03,21.57,22.03,21.57,1559404962000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559404962.0,200.0,Connected,72.0,766.0,2019/06/01T16:02:42z,5210.0,205574.0,1559404960.0,120.0,2.0,5211.0,976.0,990.4,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21048.0,"rgb(255,244,0)",2.0,204661.0,728.0,1559404957.0,2.0,1482.0,2.0,2.0,2.0,2.0,71.0,15.0,801.0,205621.0,22.0,200.0,205536.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-61.0,1559404958.0,"rgb(255,245,0)",712.0,1559404959.0,88933.0,866.0,733.0,201.0,"35.042328, -85.298729",16320.0,2019-06-01 16:02:42,1.0,200.0,1559404843.0,104.0
127,53,28,90,35.042328,-85.298729,2984.83,3011.08,869.59,842.03,0.24,0.0,162.23,134.45,6.2,4.69,2.04,0.81,25.27,22.94,25.27,22.94,17.17,16.82,17.0,16.82,23.97,22.37,23.97,22.37,1559406284000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559406284.0,200.0,Connected,76.0,764.0,2019/06/01T16:24:44z,5288.0,205585.0,1559406281.0,120.0,2.0,5289.0,976.0,990.21,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21472.0,"rgb(255,237,0)",2.0,204672.0,728.0,1559406277.0,2.0,1504.0,2.0,2.0,2.0,2.0,73.0,15.0,1007.0,205632.0,16.0,200.0,205547.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-64.0,1559406278.0,"rgb(255,242,0)",625.0,1559406279.0,90254.0,833.0,762.0,201.0,"35.042328, -85.298729",18128.0,2019-06-01 16:24:44,1.0,200.0,1559406163.0,102.0
128,56,27,95,35.042328,-85.298729,2945.96,2979.69,843.82,823.83,0.0,0.0,160.88,137.03,8.97,4.51,0.78,0.42,24.82,22.34,24.82,22.34,16.51,16.14,16.51,16.14,24.19,21.85,24.19,21.85,1559406042000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559406042.0,200.0,Connected,76.0,721.0,2019/06/01T16:20:42z,5273.0,205583.0,1559406040.0,120.0,2.0,5274.0,976.0,990.2,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21304.0,"rgb(255,237,0)",2.0,204670.0,780.0,1559406037.0,2.0,1500.0,2.0,2.0,2.0,2.0,71.0,15.0,799.0,205630.0,22.0,200.0,205545.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-64.0,1559406038.0,"rgb(255,245,0)",514.0,1559406039.0,90012.0,879.0,776.0,201.0,"35.042328, -85.298729",16664.0,2019-06-01 16:20:42,1.0,200.0,1559405923.0,119.0
168,55,31,90,35.042328,-85.298729,3122.92,3042.61,890.76,846.59,0.03,0.0,173.48,134.05,4.97,5.56,1.03,0.72,25.87,23.56,25.87,23.56,17.69,16.52,17.69,16.52,25.14,22.8,25.14,22.8,1559407843000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559407843.0,200.0,Connected,78.0,741.0,2019/06/01T16:50:43z,5379.0,205598.0,1559407840.0,120.0,2.0,5380.0,976.0,990.01,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21608.0,"rgb(255,232,0)",2.0,204685.0,735.0,1559407837.0,2.0,1530.0,2.0,2.0,2.0,2.0,73.0,15.0,801.0,205645.0,23.0,200.0,205560.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-64.0,1559407838.0,"rgb(255,242,0)",491.0,1559407839.0,91813.0,939.0,747.0,201.0,"35.042328, -85.298729",16632.0,2019-06-01 16:50:43,1.0,200.0,1559407723.0,113.0
169,53,29,90,35.042328,-85.298729,3152.96,3065.22,899.47,869.77,0.24,0.09,162.4,139.55,5.97,4.74,0.81,0.97,25.24,23.71,25.24,23.71,17.56,17.03,17.56,17.03,24.75,22.95,24.75,22.95,1559406522000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559406522.0,200.0,Connected,78.0,732.0,2019/06/01T16:28:42z,5302.0,205587.0,1559406520.0,120.0,2.0,5303.0,976.0,990.15,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21192.0,"rgb(255,232,0)",2.0,204674.0,739.0,1559406517.0,2.0,1508.0,2.0,2.0,2.0,2.0,74.0,15.0,1105.0,205634.0,20.0,200.0,205549.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-64.0,1559406518.0,"rgb(255,241,0)",558.0,1559406519.0,90493.0,915.0,805.0,201.0,"35.042328, -85.298729",16840.0,2019-06-01 16:28:42,1.0,200.0,1559406404.0,198.0
170,54,24,97,35.042328,-85.298729,2652.05,2821.88,779.33,795.98,0.24,0.0,158.98,138.28,11.33,5.61,2.26,0.08,24.03,22.02,24.03,22.02,14.85,15.16,14.85,15.16,22.36,21.83,22.36,21.83,1559407002000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559407002.0,200.0,Connected,73.0,775.0,2019/06/01T16:36:42z,5330.0,205591.0,1559407000.0,120.0,2.0,5331.0,976.0,990.04,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21192.0,"rgb(255,242,0)",2.0,204678.0,775.0,1559406997.0,2.0,1516.0,2.0,2.0,2.0,2.0,71.0,15.0,804.0,205638.0,14.0,200.0,205553.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-63.0,1559406998.0,"rgb(255,245,0)",608.0,1559406999.0,90972.0,960.0,764.0,201.0,"35.042328, -85.298729",18304.0,2019-06-01 16:36:42,1.0,200.0,1559406882.0,123.0
171,55,26,96,35.042328,-85.298729,2665.36,2764.88,767.98,768.03,0.23,0.24,146.42,136.76,7.89,4.39,1.64,1.67,22.94,21.66,22.94,21.66,14.62,14.94,14.62,14.94,21.83,20.66,21.83,20.66,1559405562000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559405562.0,200.0,Connected,71.0,742.0,2019/06/01T16:12:42z,5245.0,205579.0,1559405560.0,120.0,2.0,5246.0,976.0,990.2,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21192.0,"rgb(255,245,0)",2.0,204666.0,771.0,1559405557.0,2.0,1492.0,2.0,2.0,2.0,2.0,69.0,15.0,1046.0,205626.0,21.0,200.0,205541.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-65.0,1559405558.0,"rgb(255,248,0)",569.0,1559405559.0,89532.0,848.0,773.0,201.0,"35.042328, -85.298729",16720.0,2019-06-01 16:12:42,1.0,200.0,1559405443.0,119.0
203,56,29,93,35.042328,-85.298729,3058.16,3052.85,869.11,864.68,0.31,0.22,161.27,146.28,6.64,6.55,1.14,1.46,24.9,24.14,24.9,24.14,16.71,16.65,16.71,16.65,24.09,23.06,24.09,23.06,1559408323000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559408323.0,200.0,Connected,76.0,729.0,2019/06/01T16:58:43z,5407.0,205602.0,1559408320.0,120.0,2.0,5408.0,976.0,989.92,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21304.0,"rgb(255,237,0)",2.0,204689.0,737.0,1559408317.0,2.0,1538.0,2.0,2.0,2.0,2.0,74.0,15.0,1028.0,205649.0,15.0,200.0,205564.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-63.0,1559408318.0,"rgb(255,241,0)",556.0,1559408319.0,92293.0,879.0,774.0,201.0,"35.042328, -85.298729",18176.0,2019-06-01 16:58:43,1.0,200.0,1559408202.0,103.0
204,55,29,91,35.042328,-85.298729,3096.38,3020.33,872.85,835.58,0.46,0.06,155.68,123.24,5.55,5.18,0.86,1.78,24.82,22.78,24.82,22.78,17.11,16.07,17.11,16.07,24.07,21.84,24.07,21.84,1559405802000.0,mlk-peeples,84:f3:eb:91:44:38,0.0,1559405802.0,200.0,Connected,76.0,744.0,2019/06/01T16:16:42z,5259.0,205581.0,1559405800.0,120.0,2.0,5260.0,976.0,990.31,200.0,4.02,PurpleAir-4438,2.0,2.0,2.0,200.0,0.0,21304.0,"rgb(255,237,0)",2.0,204668.0,776.0,1559405797.0,2.0,1496.0,2.0,2.0,2.0,2.0,71.0,15.0,832.0,205628.0,21.0,200.0,205543.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-65.0,1559405798.0,"rgb(255,245,0)",496.0,1559405799.0,89772.0,882.0,768.0,201.0,"35.042328, -85.298729",16840.0,2019-06-01 16:16:42,1.0,200.0,1559405682.0,108.0
