,current_dewpoint_f,current_humidity,current_temp_f,lat,lon,p_0_3_um,p_0_3_um_b,p_0_5_um,p_0_5_um_b,p_10_0_um,p_10_0_um_b,p_1_0_um,p_1_0_um_b,p_2_5_um,p_2_5_um_b,p_5_0_um,p_5_0_um_b,pm10_0_atm,pm10_0_atm_b,pm10_0_cf_1,pm10_0_cf_1_b,pm1_0_atm,pm1_0_atm_b,pm1_0_cf_1,pm1_0_cf_1_b,pm2_5_atm,pm2_5_atm_b,pm2_5_cf_1,pm2_5_cf_1_b,timestamp,nicename,SensorId,Adc,response_date,key2_response_b,wlstate,pm2.5_aqi,ts_s_latency_b,DateTime,httpsuccess,key2_count_b,key2_response_date_b,period,hardwareversion,httpsends,memcs,pressure,key2_response,version,Geo,status_6,status_5,status_8,key1_response,status_7,Mem,pm2.5_aqi_color,status_9,key1_count,ts_latency_b,key1_response_date,status_0,Id,status_2,status_1,status_4,status_3,pm2.5_aqi_b,loggingrate,latency,key1_count_b,memfrag,key1_response_b,key2_count,hardwarediscovered,place,rssi,key2_response_date,pm2.5_aqi_color_b,pa_latency,key1_response_date_b,uptime,ts_latency,ts_s_latency,response,location,memfb,timestamp-iso,status_10,response_b,response_date_b,latency_b
10,54,27,93,35.043842,-85.302925,2867.19,2509.22,853.4,725.51,0.14,0.38,154.98,153.19,7.4,10.32,1.33,2.41,24.63,23.39,24.63,23.39,16.17,13.32,16.08,13.32,23.56,21.64,23.3,21.38,1559405886000.0,mlk-douglas,84:f3:eb:91:44:60,0.0,1559405766.0,200.0,Connected,75.0,739.0,2019/06/01T16:18:06z,4500.0,120755.0,1559405886.0,120.0,2.0,4501.0,1000.0,990.06,200.0,4.02,PurpleAir-4460,1.0,2.0,2.0,200.0,0.0,19016.0,"rgb(255,239,0)",2.0,117734.0,737.0,1559405883.0,2.0,1492.0,2.0,2.0,2.0,2.0,71.0,15.0,54.0,120785.0,24.0,200.0,120756.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-60.0,1559405884.0,"rgb(255,245,0)",567.0,1559405885.0,89527.0,879.0,770.0,200.0,"35.043842, -85.302925",14472.0,2019-06-01 16:18:06,,,,
11,53,24,95,35.043842,-85.302925,2626.57,2289.6,778.33,660.29,0.08,0.0,147.79,134.11,8.73,9.34,0.59,2.54,22.44,21.03,22.44,21.03,14.71,12.23,14.71,12.23,22.06,19.34,22.06,19.34,1559406726000.0,mlk-douglas,84:f3:eb:91:44:60,0.0,1559406607.0,200.0,Connected,72.0,738.0,2019/06/01T16:32:06z,4542.0,120762.0,1559406726.0,120.0,2.0,4543.0,1000.0,989.78,200.0,4.02,PurpleAir-4460,1.0,2.0,2.0,200.0,0.0,18960.0,"rgb(255,244,0)",2.0,117741.0,735.0,1559406723.0,2.0,1506.0,2.0,2.0,2.0,2.0,66.0,15.0,60.0,120792.0,24.0,200.0,120763.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-62.0,1559406724.0,"rgb(255,251,0)",648.0,1559406725.0,90367.0,882.0,749.0,200.0,"35.043842, -85.302925",14424.0,2019-06-01 16:32:06,,,,
12,53,25,94,35.043842,-85.302925,2579.06,2429.13,764.33,700.38,0.0,0.0,131.98,152.06,4.66,10.78,0.27,1.42,21.11,22.71,21.11,22.71,14.8,12.81,14.8,12.81,20.84,21.09,20.84,21.09,1559407806000.0,mlk-douglas,84:f3:eb:91:44:60,0.0,1559407689.0,200.0,Connected,69.0,756.0,2019/06/01T16:50:06z,4597.0,120771.0,1559407806.0,120.0,2.0,4598.0,952.0,989.74,200.0,4.02,PurpleAir-4460,1.0,2.0,2.0,200.0,0.0,19128.0,"rgb(255,248,0)",2.0,117750.0,737.0,1559407803.0,2.0,1524.0,2.0,2.0,2.0,2.0,70.0,15.0,52.0,120801.0,23.0,200.0,120772.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-60.0,1559407805.0,"rgb(255,247,0)",667.0,1559407805.0,91448.0,891.0,851.0,200.0,"35.043842, -85.302925",14720.0,2019-06-01 16:50:06,,,,
13,53,27,92,35.043842,-85.302925,3367.3,3092.38,995.64,903.32,0.21,0.94,197.93,190.38,11.45,15.35,0.75,2.32,30.49,30.31,30.49,30.31,19.28,17.03,18.85,16.82,29.87,27.91,29.01,27.18,1559408046000.0,mlk-douglas,84:f3:eb:91:44:60,0.0,1559407926.0,200.0,Connected,87.0,753.0,2019/06/01T16:54:06z,4609.0,120773.0,1559408046.0,120.0,2.0,4610.0,952.0,989.63,200.0,4.02,PurpleAir-4460,1.0,2.0,2.0,200.0,0.0,19128.0,"rgb(255,203,0)",2.0,117752.0,743.0,1559408043.0,2.0,1528.0,2.0,2.0,2.0,2.0,83.0,15.0,55.0,120803.0,23.0,200.0,120774.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-60.0,1559408044.0,"rgb(255,218,0)",499.0,1559408045.0,91687.0,812.0,765.0,200.0,"35.043842, -85.302925",14712.0,2019-06-01 16:54:06,,,,
14,57,26,97,35.045605,-85.308205,2074.94,2366.73,678.99,741.68,0.25,0.0,124.84,129.29,7.07,5.09,1.91,0.36,20.1,21.14,20.1,21.14,12.07,13.73,12.07,13.73,18.9,20.67,18.9,20.67,1559408367000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559408247.0,200.0,Connected,65.0,728.0,2019/06/01T16:59:27z,4585.0,58963.0,1559408367.0,120.0,2.0,4585.0,976.0,989.17,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,19640.0,"rgb(255,252,0)",2.0,58543.0,741.0,1559408364.0,2.0,1521.0,2.0,2.0,2.0,2.0,69.0,15.0,53.0,58947.0,23.0,200.0,58745.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-75.0,1559408365.0,"rgb(255,248,0)",448.0,1559408366.0,91224.0,830.0,835.0,200.0,"35.045605, -85.308205",15000.0,2019-06-01 16:59:27,,,,
15,56,26,97,35.045605,-85.308205,2155.54,2403.74,702.85,754.77,0.09,0.22,133.81,152.36,6.74,5.28,1.41,0.78,20.79,22.29,20.79,22.29,12.71,13.7,12.71,13.7,20.1,21.57,20.1,21.57,1559408247000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559408127.0,200.0,Connected,68.0,732.0,2019/06/01T16:57:27z,4579.0,58962.0,1559408247.0,120.0,2.0,4579.0,976.0,989.17,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,19472.0,"rgb(255,249,0)",2.0,58542.0,747.0,1559408244.0,2.0,1519.0,2.0,2.0,2.0,2.0,71.0,15.0,56.0,58946.0,19.0,200.0,58744.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-77.0,1559408245.0,"rgb(255,245,0)",467.0,1559408246.0,91104.0,842.0,743.0,200.0,"35.045605, -85.308205",15736.0,2019-06-01 16:57:27,,,,
16,56,26,96,35.045605,-85.308205,2163.39,2368.55,700.42,737.3,0.2,0.0,133.25,127.2,9.8,4.61,1.46,0.77,21.42,20.26,21.42,20.26,12.3,13.7,12.3,13.7,20.07,19.73,20.07,19.73,1559407287000.0,mlk-georgia,84:f3:eb:45:1a:66,0.0,1559407167.0,200.0,Connected,68.0,736.0,2019/06/01T16:41:27z,4531.0,58954.0,1559407287.0,120.0,2.0,4531.0,976.0,989.35,200.0,4.02,PurpleAir-1a66,1.0,2.0,2.0,200.0,0.0,19264.0,"rgb(255,249,0)",2.0,58534.0,759.0,1559407284.0,2.0,1503.0,2.0,2.0,2.0,2.0,67.0,15.0,49.0,58938.0,23.0,200.0,58736.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-76.0,1559407285.0,"rgb(255,250,0)",458.0,1559407286.0,90144.0,850.0,748.0,200.0,"35.045605, -85.308205",14888.0,2019-06-01 16:41:27,,,,
17,53,28,91,35.044731,-85.305542,2381.37,2270.49,753.3,734.77,0.15,0.27,149.09,132.81,7.28,5.11,0.7,0.44,22.94,20.61,22.94,20.61,14.76,13.43,14.76,13.43,22.31,20.3,22.31,20.3,1559406232000.0,mlk-houston,84:f3:eb:45:23:4c,0.0,1559406232.0,200.0,Connected,72.0,759.0,2019/06/01T16:23:52z,5204.0,80967.0,1559406229.0,120.0,2.0,5204.0,928.0,990.06,200.0,4.02,PurpleAir-234c,2.0,2.0,2.0,200.0,0.0,21048.0,"rgb(255,244,0)",2.0,81035.0,748.0,1559406227.0,2.0,1480.0,2.0,2.0,2.0,2.0,68.0,15.0,1316.0,81005.0,22.0,200.0,81013.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-64.0,1559406227.0,"rgb(255,249,0)",536.0,1559406228.0,88812.0,870.0,739.0,201.0,"35.044731, -85.305542",16288.0,2019-06-01 16:23:52,1.0,200.0,1559406112.0,114.0
18,55,28,93,35.044731,-85.305542,2341.09,2371.16,732.03,771.64,0.0,0.19,140.77,138.31,7.29,6.12,0.13,0.67,21.74,22.03,21.74,22.03,13.94,14.45,13.94,14.45,21.54,21.52,21.54,21.52,1559407672000.0,mlk-houston,84:f3:eb:45:23:4c,0.0,1559407671.0,200.0,Connected,71.0,750.0,2019/06/01T16:47:52z,5289.0,80979.0,1559407669.0,120.0,2.0,5289.0,928.0,989.85,200.0,4.02,PurpleAir-234c,2.0,2.0,2.0,200.0,0.0,21304.0,"rgb(255,245,0)",2.0,81047.0,747.0,1559407666.0,2.0,1504.0,2.0,2.0,2.0,2.0,71.0,15.0,877.0,81017.0,19.0,200.0,81025.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-67.0,1559407667.0,"rgb(255,245,0)",529.0,1559407668.0,90251.0,883.0,873.0,201.0,"35.044731, -85.305542",17240.0,2019-06-01 16:47:52,1.0,200.0,1559407552.0,101.0
19,54,27,93,35.044731,-85.305542,2308.73,2327.57,729.98,751.93,0.0,0.65,140.09,136.33,7.45,6.65,0.58,1.16,21.74,22.3,21.74,22.3,13.59,14.26,13.59,14.26,21.05,21.45,21.05,21.45,1559407791000.0,mlk-houston,84:f3:eb:45:23:4c,0.0,1559407791.0,200.0,Connected,70.0,728.0,2019/06/01T16:49:51z,5296.0,80980.0,1559407789.0,120.0,2.0,5296.0,928.0,989.52,200.0,4.02,PurpleAir-234c,2.0,2.0,2.0,200.0,0.0,21048.0,"rgb(255,247,0)",2.0,81048.0,746.0,1559407786.0,2.0,1506.0,2.0,2.0,2.0,2.0,71.0,15.0,851.0,81018.0,22.0,200.0,81026.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-66.0,1559407787.0,"rgb(255,245,0)",561.0,1559407788.0,90371.0,960.0,779.0,201.0,"35.044731, -85.305542",16272.0,2019-06-01 16:49:51,1.0,200.0,1559407672.0,105.0
20,55,28,93,35.044731,-85.305542,2324.26,2288.37,733.74,740.97,0.16,1.04,144.71,138.42,7.28,7.1,1.32,1.84,22.7,22.96,22.7,22.96,14.07,13.78,14.07,13.78,21.91,21.69,21.91,21.69,1559408032000.0,mlk-houston,84:f3:eb:45:23:4c,0.0,1559408031.0,200.0,Connected,72.0,757.0,2019/06/01T16:53:52z,5310.0,80982.0,1559408029.0,120.0,2.0,5310.0,928.0,989.73,200.0,4.02,PurpleAir-234c,2.0,2.0,2.0,200.0,0.0,21048.0,"rgb(255,244,0)",2.0,81050.0,712.0,1559408026.0,2.0,1510.0,2.0,2.0,2.0,2.0,71.0,15.0,865.0,81020.0,22.0,200.0,81028.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-65.0,1559408027.0,"rgb(255,245,0)",492.0,1559408028.0,90611.0,856.0,911.0,201.0,"35.044731, -85.305542",16272.0,2019-06-01 16:53:52,1.0,200.0,1559407912.0,105.0
21,55,28,92,35.044731,-85.305542,2318.32,2133.72,735.65,689.72,0.11,0.37,146.27,116.54,7.59,4.31,1.18,0.82,22.47,18.9,22.47,18.9,14.2,13.3,14.2,13.3,21.64,18.48,21.64,18.48,1559408274000.0,mlk-houston,84:f3:eb:45:23:4c,0.0,1559408274.0,200.0,Connected,71.0,733.0,2019/06/01T16:57:54z,5324.0,80984.0,1559408271.0,120.0,2.0,5324.0,928.0,989.7,200.0,4.02,PurpleAir-234c,2.0,2.0,2.0,200.0,0.0,21472.0,"rgb(255,245,0)",2.0,81052.0,738.0,1559408266.0,2.0,1514.0,2.0,2.0,2.0,2.0,64.0,15.0,1039.0,81022.0,15.0,200.0,81030.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-66.0,1559408270.0,"rgb(255,252,0)",506.0,1559408271.0,90853.0,851.0,3281.0,201.0,"35.044731, -85.305542",18264.0,2019-06-01 16:57:54,1.0,200.0,1559408152.0,109.0
22,55,31,90,35.045265,-85.306801,2710.36,2463.15,757.41,717.98,0.34,0.34,136.8,109.89,8.12,7.56,2.08,1.39,22.94,19.98,22.94,19.98,14.45,13.47,14.45,13.47,21.36,18.84,21.36,18.84,1559405427000.0,mlk-lindsay,84:f3:eb:45:31:54,0.0,1559405427.0,200.0,Connected,70.0,739.0,2019/06/01T16:10:27z,5253.0,79960.0,1559405425.0,119.0,2.0,5253.0,960.0,989.56,200.0,4.02,PurpleAir-3154,2.0,2.0,2.0,200.0,0.0,21304.0,"rgb(255,247,0)",2.0,79999.0,750.0,1559405422.0,2.0,1494.0,2.0,2.0,2.0,2.0,65.0,15.0,831.0,79979.0,22.0,200.0,79986.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-70.0,1559405423.0,"rgb(255,252,0)",484.0,1559405424.0,89651.0,834.0,768.0,201.0,"35.045265, -85.306801",16640.0,2019-06-01 16:10:27,1.0,200.0,1559405307.0,96.0
23,53,31,88,35.045265,-85.306801,2780.82,2600.45,798.58,748.0,0.24,0.82,127.68,117.25,8.2,7.51,2.0,2.05,22.24,21.31,22.24,21.31,14.92,13.95,14.92,13.95,20.91,19.82,20.91,19.82,1559405547000.0,mlk-lindsay,84:f3:eb:45:31:54,0.0,1559405547.0,200.0,Connected,70.0,750.0,2019/06/01T16:12:27z,5260.0,79961.0,1559405545.0,120.0,2.0,5260.0,960.0,989.08,200.0,4.02,PurpleAir-3154,2.0,2.0,2.0,200.0,0.0,21608.0,"rgb(255,247,0)",2.0,80000.0,747.0,1559405542.0,2.0,1496.0,2.0,2.0,2.0,2.0,67.0,15.0,887.0,79980.0,22.0,200.0,79987.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-71.0,1559405543.0,"rgb(255,250,0)",466.0,1559405544.0,89771.0,806.0,813.0,201.0,"35.045265, -85.306801",16712.0,2019-06-01 16:12:27,1.0,200.0,1559405427.0,85.0
24,54,30,90,35.045265,-85.306801,2813.39,2593.22,791.42,744.52,0.55,0.39,124.83,115.98,6.39,7.11,2.25,1.7,22.78,20.56,22.78,20.56,15.34,13.55,15.34,13.55,21.25,19.31,21.25,19.31,1559405787000.0,mlk-lindsay,84:f3:eb:45:31:54,0.0,1559405787.0,200.0,Connected,70.0,760.0,2019/06/01T16:16:27z,5274.0,79963.0,1559405785.0,120.0,2.0,5274.0,960.0,989.39,200.0,4.02,PurpleAir-3154,2.0,2.0,2.0,200.0,0.0,21304.0,"rgb(255,247,0)",2.0,80002.0,743.0,1559405782.0,2.0,1500.0,2.0,2.0,2.0,2.0,66.0,15.0,762.0,79982.0,21.0,200.0,79989.0,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003-B+PMSX003-A,outside,-71.0,1559405783.0,"rgb(255,251,0)",513.0,1559405784.0,90011.0,779.0,748.0,201.0,"35.045265, -85.306801",16800.0,2019-06-01 16:16:27,1.0,200.0,1559405668.0,97.0
